Date;Prices;Returns
20150806;7,85;0,127469743
20150807;7,79;-0,767267191
20150810;7,93;1,781217576
20150811;8,1;2,121102603
20150812;8,2;1,227009259
20150813;8,2;0
20150814;8,33;1,572930191
20150817;8,25;-0,965025583
20150818;8,28;0,362976805
20150819;8,35;0,841857047
20150820;8,37;0,239234564
20150821;8,21;-1,930096104
20150824;8,18;-0,366077285
20150825;8,26;0,973243692
20150826;8,11;-1,832671941
20150827;8,05;-0,74257767
20150828;8,12;0,865806274
20150831;8,08;-0,493828164
20150901;8,02;-0,745345065
20150902;8,13;1,362250168
20150903;8,18;0,613122705
20150904;8,1;-0,982808894
20150907;8,09;-0,123533061
20150908;8,25;1,958446928
20150909;8,28;0,362976805
20150910;8,29;0,120700075
20150911;8,27;-0,241546011
20150914;8,24;-0,363416511
20150915;8,18;-0,730819331
20150916;8,24;0,730819331
20150917;8,24;0
20150918;8,12;-1,467018975
20150921;7,99;-1,61393944
20150922;8,03;0,499376818
20150923;8,08;0,620734457
20150924;8,01;-0,870111145
20150925;8;-0,12492194
20150928;7,92;-1,005033585
20150929;7,98;0,754720564
20150930;8,15;2,107951579
20151001;8,17;0,245098162
20151002;8,15;-0,245098162
20151005;8,21;0,733499621
20151006;8,22;0,12172856
20151007;8,11;-1,347234094
20151008;8,13;0,246305543
20151009;8,35;2,67006153
20151012;8,3;-0,600602406
20151013;8,33;0,360794138
20151014;8,44;1,311885243
20151015;8,43;-0,118553659
20151016;8,39;-0,475625153
20151019;8,35;-0,477898162
20151020;8,47;1,42689698
20151021;8,45;-0,236406729
20151022;8,48;0,354400843
20151023;8,63;1,753405529
20151026;8,66;0,347021748
20151027;8,61;-0,579040413
20151028;8,57;-0,465658583
20151029;8,68;1,275379606
20151030;8,64;-0,461894586
20151102;8,6;-0,464037956
20151103;8,45;-1,759576189
20151104;8,4;-0,593473552
20151105;8,47;0,829880281
20151106;8,41;-0,710903468
20151109;8,32;-1,075921915
20151110;8,44;1,432005377
20151112;8,37;-0,832842411
20151113;8,39;0,238663598
20151116;8,53;1,654884102
20151117;8,61;0,933495694
20151118;8,58;-0,349040494
20151119;8,63;0,58105916
20151120;8,51;-1,400256251
20151123;8,56;0,585824757
20151124;8,65;1,045913079
20151125;8,62;-0,347423627
20151126;8,58;-0,465117118
20151127;8,58;0
20151130;8,58;0
20151201;8,56;-0,233372335
20151202;8,48;-0,938974035
20151203;8,59;1,288828619
20151204;8,52;-0,818239515
20151207;8,41;-1,299486686
20151208;8,41;0
20151209;8,48;-0,117855052
20151210;8,43;-0,591367779
20151211;8,14;-3,5006592
20151214;8,15;0,122774724
20151215;8,26;1,340666028
20151216;8,2;-0,729043326
20151217;8,14;-0,734397426
20151218;8,13;-0,122925645
20151221;8,26;1,586366397
20151222;8,32;0,72376673
20151223;8,29;-0,361228569
20151228;8,38;1,079794535
20151229;8,34;-0,478469812
20151230;8,28;-0,722024797
20160104;8,11;-2,074510027
20160105;8,06;-0,618431161
20160106;7,81;-3,150859267
20160107;7,6;-2,725671656
20160108;7,46;-1,859283308
20160111;7,17;-3,96497596
20160112;7,15;-0,279329791
20160113;7,29;1,939118931
20160114;7,13;-2,219231159
20160115;6,72;-5,922307989
20160118;6,76;0,593473552
20160119;6,86;1,468455168
20160120;6,36;-7,567906439
20160121;6,21;-2,386748141
20160122;6,36;2,386748141
20160125;5,91;-7,338254593
20160126;6,1;3,164293976
20160127;5,93;-2,826455817
20160128;6,09;2,662386871
20160129;6,07;-0,328947665
20160201;5,71;-6,11395814
20160202;5,84;2,251177317
20160203;5,64;-3,484673133
20160204;5,62;-0,35524016
20160205;5,57;-0,893660997
20160208;5,25;-5,916697734
20160209;4,97;-5,480823649
20160210;4,89;-1,622753662
20160211;4,75;-2,904768544
20160212;5,07;6,519619956
20160215;4,81;-5,264373349
20160216;4,7;-2,31345754
20160217;5,1;8,167803101
20160218;5,26;3,089048702
20160219;5,17;-1,725833823
20160222;5,42;4,722312693
20160223;4,91;-9,882187365
20160224;4,87;-0,818000471
20160225;5,08;4,22173245
20160226;5;-1,587334916
20160229;5,01;0,199800266
20160301;5;-0,199800266
20160302;4,97;-0,601807233
20160303;4,9;-1,418463499
20160304;4,93;0,610378294
20160307;5,1;3,390155168
20160308;5,03;-1,382055562
20160309;5,09;1,185784645
20160310;4,92;-3,396930006
20160311;5;1,612938193
20160314;4,88;-2,429269257
20160315;4,87;-0,205128277
20160316;4,97;2,032590301
20160317;5,01;0,801607499
20160318;4,95;-1,204833852
20160321;4,88;-1,424235672
20160322;4,83;-1,02987522
20160323;4,81;-0,414938355
20160324;4,86;1,034135379
20160329;4,79;-1,450802649
20160330;4,97;3,688942869
20160331;5,22;4,907756179
20160401;5,18;-0,769234562
20160404;5,33;2,854618191
20160405;5,24;-1,702973984
20160406;5,31;1,327033692
20160407;5,28;-0,566573754
20160408;5,42;2,616971773
20160411;5,58;2,909296094
20160412;5,59;0,179051077
20160413;5,54;-0,898478641
20160414;5,61;1,255621878
20160415;5,48;-2,344561857
20160418;5,47;-0,182648453
20160419;5,57;1,811643751
20160420;5,55;-0,359712618
20160421;5,75;3,540192705
20160422;5,97;3,75470726
20160425;5,9;-1,179457649
20160426;6,62;11,5143019
20160427;6,84;3,269236169
20160428;6,34;-7,590896319
20160429;6,18;-2,556049698
20160502;6,11;-1,139149829
20160503;5,99;-1,983536106
20160504;6,13;2,310333782
20160505;6,2;1,13545421
20160506;5,86;-5,639968846
20160509;5,7;-2,768342875
20160510;5,9;3,448617607
20160511;6,02;2,013490841
20160512;5,81;-3,550668846
20160513;5,85;0,686109038
20160516;6,11;4,348511194
20160517;6,05;-0,986850114
20160518;6,06;0,165152804
20160519;6;-0,995033085
20160520;5,97;-0,501254182
20160523;5,74;-3,928771707
20160524;5,8;1,039870722
20160525;5,87;1,199671629
20160526;6,03;2,68923769
20160527;6,04;0,165700121
20160530;6,12;1,315808458
20160531;6,1;-0,327332534
20160601;5,97;-2,154184377
20160602;6,03;1,000008333
20160603;5,95;-1,335579118
20160606;6,21;4,276967639
20160607;6,12;-1,459879942
20160608;6,11;-0,163532334
20160609;6,12;0,163532334
20160610;5,96;-2,649161545
20160613;5,86;-1,692087749
20160614;5,86;0
20160615;5,91;0,849622783
20160616;5,71;-3,442680775
20160617;5,67;-0,702990593
20160620;5,86;3,296048585
20160621;5,56;-5,255149533
20160622;5,69;2,311213988
20160623;5,65;-0,705470298
20160624;4,96;-13,02498044
20160627;4,77;-3,905943584
20160628;4,69;-1,691372244
20160629;4,52;-3,692058861
20160630;4,47;-1,112358522
20160701;4,62;3,300629647
20160704;4,97;7,302513501
20160705;4,71;-5,373193208
20160706;4,59;-2,580788396
20160707;4,58;-0,218102595
20160708;4,55;-0,657176516
20160711;4,43;-2,672764891
20160712;4,63;4,415728404
20160713;4,79;3,397354332
20160714;4,78;-0,208986492
20160715;4,93;3,089844155
20160718;4,85;-1,636028311
20160719;4,67;-3,781963327
20160720;4,69;0,427351078
20160721;4,66;-0,641713432
20160722;4,57;-1,950224323
20160725;4,6;0,654309859
20160726;4,52;-1,754430965
20160727;4,54;0,441501821
20160728;4,49;-1,10743103
20160729;4,43;-1,34531177
20160801;4,38;-1,135085967
20160802;4,42;0,90909717
20160803;4,64;4,857467015
20160804;4,7;1,284814248
20160805;4,73;0,636269379
20160808;4,95;4,546237408
20160809;4,88;-1,424235672
20160810;4,77;-2,279891496
20160811;4,88;2,279891496
20160812;4,9;0,408998525
20160815;4,81;-1,8538121
20160816;4,7;-2,31345754
20160817;4,49;-4,570980696
20160818;4,69;4,35798807
20160819;4,77;1,691372244
20160822;4,9;2,688890022
20160823;4,71;-3,954729709
20160824;4,61;-2,146005102
20160825;4,71;2,146005102
20160826;4,7;-0,212539931
20160829;4,7;0
20160830;4,55;-3,243527575
20160831;4,47;-1,773882434
20160901;4,38;-2,033968424
20160902;4,08;-7,095173597
20160905;3,93;-3,745756253
20160906;4,13;4,963798109
20160907;4,01;-2,948616565
20160908;4,08;1,73057471
20160909;4,08;0
20160912;4,03;-1,233061246
20160913;4,03;0
20160914;3,98;-1,248455666
20160915;4,14;3,941396854
20160916;4,36;5,177626952
20160919;4,4;0,913248356
20160920;4,16;-5,608946665
20160921;4,21;1,194757342
20160922;4,42;4,86770484
20160923;4,54;2,678731596
20160926;4,62;1,746769304
20160927;4,43;-4,199512104
20160928;4,95;11,09879925
20160929;5,02;1,404235712
20160930;4,96;-1,202419297
20161003;5,31;6,818609452
20161004;5,21;-1,901197949
20161005;5,48;5,052524519
20161006;5,86;6,704450263
20161007;5,69;-2,943935545
20161010;5,66;-0,528635592
20161011;5,43;-4,148475827
20161012;5,52;1,643872634
20161013;5,65;2,327768487
20161014;5,81;2,792502571
20161017;5,87;1,027406298
20161018;5,95;1,353658572
20161019;5,67;-4,820210182
20161020;5,58;-1,600034135
20161021;5,89;5,406722127
20161024;5,81;-1,36754268
20161025;5,81;0
20161026;5,94;2,212856251
20161027;5,81;-2,212856251
20161028;5,88;1,197619105
20161031;5,9;0,3395589
20161101;6,03;2,179465983
20161102;6,24;3,423317164
20161103;6,5;4,082199452
20161104;6,41;-1,394290597
20161107;6,23;-2,848293813
20161108;6,15;-1,292425098
20161109;6,13;-0,325733187
20161110;5,92;-3,485830105
20161111;5,67;-4,314733116
20161114;5,41;-4,694002488
20161115;5,74;5,921011747
20161116;5,55;-3,366128257
20161117;5,9;6,115442315
20161118;5,58;-5,576357452
20161121;5,48;-1,808367543
20161122;5,51;0,54595222
20161123;5,39;-2,201923824
20161124;5,34;-0,931973195
20161125;5;-6,578774054
20161128;4,74;-5,340077673
20161129;4,56;-3,871451218
20161130;4,58;0,43763746
20161201;4,46;-2,655023209
20161202;4,3;-3,653374333
20161205;4,37;1,614798641
20161206;4,5;2,931438767
20161207;4,3;-4,546237408
20161208;4,61;6,961283431
20161209;4,46;-3,307909098
20161212;4,87;8,794517106
20161213;4,79;-1,656352567
20161214;5,04;4,670899797
20161215;4,86;-3,636764417
20161216;4,95;1,834913867
20161219;5,12;3,376686247
20161220;5,25;2,507363755
20161221;5,82;10,30721851
20161222;6,09;4,534781998
20161223;6,24;2,433210066
20161227;6,34;1,589858607
20161228;6,34;0
20161229;6,37;0,472070113
20161230;6,57;3,091436291
20170102;6,14;-6,768909034
20170103;5,44;-12,10456813
20170104;5,73;5,193646986
20170105;5,3;-7,800871017
20170106;5,05;-4,831857727
20170109;5,28;4,453785443
20170110;5,52;4,445176257
20170111;5,53;0,180995525
20170112;5,05;-9,079957225
20170113;5,05;0
20170116;4,7;-7,182573457
20170117;5;6,187540372
20170118;4,84;-3,252319171
20170119;5,2;7,174390486
20170120;5,43;4,328050836
20170123;5,33;-1,858789577
20170124;5,09;-4,607340762
20170125;4,98;-2,184793953
20170126;5,2;4,322873455
20170127;4,92;-5,535009508
20170130;5,17;4,956415802
20170131;5,36;3,609128656
20170201;5,28;-1,503787736
20170202;5,23;-0,951481964
20170203;5,16;-1,347469858
20170206;5,1;-1,169603976
20170207;5,17;1,363214879
20170208;5,22;0,962471337
20170209;5,29;1,332084398
20170210;5,12;-3,266380682
20170213;4,9;-4,391923393
20170214;5,13;4,587045407
20170215;5,07;-1,176484158
20170216;4,94;-2,59754864
20170217;4,98;0,806455984
20170220;5,09;2,184793953
20170221;5,05;-0,788958728
20170222;5,07;0,395257432
20170223;5,35;5,37557433
20170224;5,39;0,744882401
20170227;5,2;-3,588675933
20170228;5,24;0,766287275
20170301;5,91;12,03243331
20170302;5,47;-7,736721498
20170303;5,6;2,348798131
20170306;5,49;-1,983834222
20170307;5,38;-2,023988135
20170308;5,24;-2,636687584
20170309;5,13;-2,121583915
20170310;5,17;0,776702934
20170313;5,16;-0,193610903
20170314;5,11;-0,973717528
20170315;5,2;1,745922137
20170316;5,15;-0,966191091
20170317;5,14;-0,194363521
20170320;4,99;-2,96171697
20170321;4,94;-1,007057856
20170322;4,97;0,605450891
20170323;4,98;0,201005093
20170324;4,77;-4,308358614
20170327;4,63;-2,97894368
20170328;4,74;2,348026761
20170329;4,76;0,421053254
20170330;4,92;3,306086226
20170331;4,69;-4,787594805
20170403;4,87;3,766135464
20170404;4,65;-4,62267175
20170405;4,82;3,590670846
20170406;5,06;4,859255524
20170407;4,89;-3,417417981
20170410;4,79;-2,066189206
20170411;4,87;1,656352567
20170412;4,93;1,224505096
20170413;4,95;0,404858853
20170418;4,86;-1,834913867
20170419;4,83;-0,619197025
20170420;4,75;-1,670184962
20170421;4,57;-3,863141314
20170424;4,64;1,520116133
20170425;4,5;-3,063696946
20170426;4,61;2,415046023
20170427;4,55;-1,310062405
20170428;4,57;0,438597194
20170502;4,45;-2,660910873
20170503;4,4;-1,129955525
20170504;4,52;2,690745292
20170505;4,58;1,318700428
20170508;4,42;-3,555930204
20170509;4,52;2,237229775
20170510;4,45;-1,560789767
20170511;4,35;-2,272825108
20170512;4,46;2,497292093
20170515;4,39;-1,581953894
20170516;4,54;3,359778497
20170517;4,58;0,877198607
20170518;4,76;3,854867012
20170519;4,85;1,873103671
20170522;4,91;1,229523686
20170523;4,75;-3,312932376
20170524;4,91;3,312932376
20170525;4,98;1,415594923
20170526;5,19;4,130380614
20170529;5,17;-0,386100866
20170530;5,14;-0,581960905
20170531;4,98;-3,162318843
20170601;5,08;1,988137055
20170602;5,16;1,56253179
20170605;5,17;0,193610903
20170606;4,97;-3,945284841
20170607;4,88;-1,827462024
20170608;5,05;3,424302342
20170609;5,04;-0,19821612
20170612;4,92;-2,409755158
20170613;5,01;1,812738459
20170614;4,94;-1,40705839
20170615;4,96;0,404040954
20170616;4,88;-1,626052087
20170619;4,93;1,019376819
20170620;4,95;0,404858853
20170621;4,88;-1,424235672
20170622;4,86;-0,410678195
20170623;4,87;0,205549918
20170626;4,78;-1,865339059
20170627;4,94;3,29247847
20170628;4,94;0
20170629;5,07;2,59754864
20170630;5,03;-0,792083349
20170703;5,14;2,163309536
20170704;5,12;-0,389864042
20170705;5,04;-1,574835697
20170706;5,24;3,891541625
20170707;5,34;1,890415464
20170710;5,4;1,11733006
20170711;5,33;-1,304771539
20170712;5,48;2,775386278
20170713;5,36;-2,214112588
20170714;5,42;1,113184037
20170717;5,44;0,368324542
20170718;5,46;0,366972889
20170719;5,39;-1,290340484
20170720;5,3;-1,683856436
20170721;5,09;-4,042899
20170724;5,14;0,97752489
20170725;5,16;0,388350003
20170726;5,25;1,729149711
20170727;5,14;-2,117499714
20170728;5,18;0,77519768
20170731;5,23;0,960622181
20170801;5,3;1,329554248
20170802;5,43;2,423231339
20170803;5,43;0
20170804;5,35;-1,484257304
20170807;5,27;-1,506619835
20170808;5,27;0
20170809;5,37;1,879754597
20170810;5,37;0
20170811;5,39;0,37174764
20170814;5,52;2,383247537
20170815;5,53;0,180995525
20170816;5,8;4,767010202
20170817;5,81;0,172265331
20170818;5,82;0,171969088
20170821;5,75;-1,210040693
20170822;5,78;0,520382788
20170823;5,95;2,898753687
20170824;5,95;0
20170825;6,09;2,325686216
20170828;6,1;0,164068946
20170829;6,04;-0,988475923
20170830;6,03;-0,165700121
20170831;5,94;-1,503787736
20170901;5,83;-1,869213301
20170904;5,92;1,531944853
20170905;6,5;9,346572801
20170906;6,7;3,03053495
20170907;6,9;2,941388521
20170908;7,07;2,433906831
20170911;6,88;-2,724182796
20170912;6,87;-0,145454571
20170913;7,1;3,293067781
20170914;7,1;0
20170915;6,95;-2,135312447
20170918;6,73;-3,216651592
20170919;7,03;4,361156217
20170920;6,91;-1,721706804
20170921;6,56;-5,197903482
20170922;6,65;1,362625171
20170925;7,28;9,051400754
20170926;6,98;-4,208194543
20170927;6,93;-0,718910357
20170928;6,96;0,431966114
20170929;7,07;1,568100556
20171002;6,94;-1,855870539
20171003;7;0,860837454
20171004;6,9;-1,438873745
20171005;6,89;-0,145032658
20171006;7;1,583906403
20171009;6,96;-0,573067471
20171010;7,39;5,994826061
20171011;7,38;-0,135409635
20171012;7,41;0,40568007
20171013;7,32;-1,222011133
20171016;7,36;0,544960477
20171017;7,42;0,811912444
20171018;7,81;5,122590667
20171019;7,65;-2,069931601
20171020;7,57;-1,051258039
20171023;7,44;-1,73222186
20171024;7,47;0,40241503
20171025;7,4;-0,941499893
20171026;7,2;-2,739897419
20171027;7,17;-0,417537141
20171030;7,14;-0,419287826
20171031;7,37;3,170492985
20171101;7,51;1,881775957
20171102;7,66;1,977651798
20171103;7,88;2,831592012
20171106;7,92;0,506330196
20171107;7,75;-2,169836246
20171108;7,72;-0,387847933
20171109;7,55;-2,226680078
20171110;7,4;-2,006756305
20171113;7,35;-0,677968699
20171114;7,39;0,542742174
20171115;7,69;3,979304856
20171116;7,5;-2,501776298
20171117;7,48;-0,267022856
20171120;7,44;-0,536194314
20171121;7,39;-0,674311388
20171122;7,37;-0,271002876
20171123;7,66;3,859427755
20171124;7,77;1,425818063
20171127;7,7;-0,904983552
20171128;7,59;-1,438873745
20171129;7,7;1,438873745
20171130;7,53;-2,232528705
20171201;7,68;1,972450535
20171204;7,55;-1,70719839
20171205;7,43;-1,602170453
20171206;7,27;-2,176956718
20171207;7,35;1,094402168
20171208;7,14;-2,898753687
20171211;7,2;0,836824967
20171212;7,14;-0,836824967
20171213;7,11;-0,84034108
20171214;7,13;0,280899061
20171215;7,21;1,115771687
20171218;7,43;3,005690743
20171219;7,54;1,469632329
20171220;7,81;3,518278183
20171221;8,02;2,653345803
20171222;8,19;2,097547599
20171226;8,19;0
20171227;8,17;-0,244498899
20171228;8,21;0,488401459
20171229;8,18;-0,366077285
20180102;7,81;-4,628718676
20180103;7,83;0,255754615
20180104;7,77;-0,769234562
20180105;7,78;0,128617381
20180108;7,66;-1,554435444
20180109;7,78;1,554435444
20180110;7,89;1,403979667
20180111;7,82;-0,89115803
20180112;7,86;0,510205188
20180115;7,8;-0,766287275
20180116;8,05;3,154835773
20180117;8,18;1,602005918
20180118;8,49;3,719684971
20180119;8,76;3,130690463
20180122;8,75;-0,114220458
20180123;9,01;2,928137125
20180124;9,46;4,873731144
20180125;9,24;-2,353049741
20180126;9,09;-1,636697746
20180129;9;-0,995033085
20180130;8,88;-1,342302033
20180131;9,28;4,405998979
20180201;9,27;-0,107816722
20180202;8,96;-3,401315259
20180205;9,07;1,220203714
20180206;8,8;-3,022054264
20180207;8,99;2,1361127
20180208;9,12;1,43569556
20180209;9,23;1,198924443
20180212;9,48;2,672526775
20180213;9,9;4,335044087
20180214;9,6;-3,077165867
20180215;9,54;-0,626961301
20180216;9,52;-0,209863666
20180219;9,88;3,711766296
20180220;9,72;-1,632689329
20180221;9,56;-1,659789141
20180222;9,72;1,659789141
20180223;9,81;0,92166551
20180226;9,63;-1,851904777
20180227;10,15;5,259047968
20180228;10,1;-0,493828164
20180301;9,99;-1,095083119
20180302;10,14;1,49034055
20180305;10,36;2,146423867
20180306;10,47;1,056178805
20180307;10,64;1,610645903
20180308;11,12;4,412480491
20180309;11,12;0
20180312;11,08;-0,36036075
20180313;11,4;2,847167408
20180314;11,18;-1,948688767
20180315;11,19;0,08940546
20180316;11,17;-0,178890924
20180319;11,06;-0,989661699
20180320;11,55;4,335044087
20180321;12,65;9,097177821
20180322;12,34;-2,48111967
20180323;12,61;2,16441315
20180326;12,99;2,968968071
20180327;13,68;5,175508151
20180328;12,99;-5,175508151
20180329;13,28;2,207931337
20180403;13,3;0,150489118
20180404;13,06;-1,820991138
20180405;12,64;-3,268773513
20180406;12,99;2,731344196
20180409;13,33;2,583730351
20180410;13,38;0,374392051
20180411;13,43;0,372995584
20180412;13,59;1,184321763
20180413;13,94;2,542817717
20180416;14;0,429492428
20180417;13,74;-1,874604282
20180418;13,89;1,085786997
20180419;13,46;-3,144683255
20180420;13,05;-3,093419045
20180423;12,89;-1,233631682
20180424;13,23;2,603516118
20180425;13,26;0,226500663
20180426;13,49;1,719668546
20180427;13,56;0,517561229
20180430;13,59;0,220994565
20180501;13,39;-1,482606846
20180502;13,06;-2,495403585
20180503;12,96;-0,768643292
20180504;13,02;0,461894586
20180507;13,62;4,505266394
20180508;13,6;-0,146950798
20180509;14;2,898753687
20180510;14,61;4,264889615
20180511;14,63;0,136798927
20180514;14,64;0,06832935
20180515;14,32;-2,2100347
20180516;15,18;5,832161043
20180517;15,3;0,787405643
20180518;15,25;-0,327332534
20180521;15,56;2,01240157
20180522;15,95;2,475531048
20180523;16,01;0,375469778
20180524;16,29;1,733789561
20180525;16;-1,796270037
20180528;16,31;1,918969439
20180529;16,3;-0,061330882
20180530;15,84;-2,862672143
20180531;14,91;-6,050625761
20180601;15,29;2,516689116
20180604;16,13;5,34818722
20180605;15,77;-2,257149116
20180606;15,93;1,009472295
20180607;16;0,438459832
20180608;15,82;-1,13137599
20180611;15,49;-2,108030791
20180612;15,15;-2,219412247
20180613;15,31;1,050567771
20180614;14,91;-2,647408089
20180615;14,53;-2,581665119
20180618;14,6;0,480605113
20180619;14,24;-2,496662273
20180620;14,5;1,809374344
20180621;14,81;2,115397885
20180622;15,12;2,071574247
20180625;15,03;-0,597016699
20180626;15,03;0
20180627;15,26;1,518682209
20180628;15;-1,718482475
20180629;14,99;-0,066688899
20180702;15,07;0,532270052
20180703;15,1;0,198873118
20180704;15,52;2,743477093
20180705;15,68;1,025650017
20180706;15,7;0,127469743
20180709;16;1,892800989
20180710;16,05;0,312012734
20180711;16,32;1,668249996
20180712;16,09;-1,419338853
20180713;16,06;-0,186625249
20180716;15,93;-0,81275846
20180717;16,08;0,937213983
20180718;16,41;2,031464135
20180719;16,86;2,705304747
20180720;17,07;1,237858423
20180723;17,39;1,857279156
20180724;17,1;-1,681686486
20180725;17,34;1,393750784
20180726;17,29;-0,288767166
20180727;17,12;-0,988092898
20180730;17,05;-0,409716698
20180731;17,4;2,032000249
20180801;17,78;2,160402387
20180802;17,64;-0,790517951
20180803;17,68;0,226500663
20180806;17,57;-0,624115501
20180807;17,51;-0,34207559
20180808;17,4;-0,630194008
20180809;17,6;1,142869582
20180810;17,89;1,634299548
20180813;18,06;0,945765047
20180814;18,16;0,552182518
20180815;18,09;-0,386207377
20180816;17,99;-0,554325144
20180817;18,14;0,830339672
20180820;18,49;1,911060071
20180821;19,31;4,339305104
20180822;19,8;2,505884126
20180823;20,38;2,887209009
20180824;20,69;1,509646396
20180827;21,3;2,905658096
20180828;20,69;-2,905658096
20180829;21,06;1,772501495
20180830;21,16;0,473710028
20180831;21,09;-0,33136125
20180903;20,17;-4,460264252
20180904;20,18;0,049566296
20180905;20,37;0,937121531
20180906;21,47;5,259338165
20180907;23,22;7,835736438
20180910;25,23;8,301978638
20180911;24,18;-4,250791747
20180912;22,95;-5,220790868
20180913;18,9;-19,41560144
20180914;19,97;5,506922536
20180917;20,94;4,743005801
20180918;20,23;-3,449455426
20180919;21,47;5,948996071
20180920;22,03;2,574854892
20180921;22,13;0,452899325
20180924;22,43;1,346519447
20180925;21,25;-5,404245316
20180926;20,24;-4,869605095
20180927;20,83;2,873341085
20180928;21,21;1,80785133
20181001;21,37;0,751530075
20181002;20,98;-1,841846636
20181003;21,18;0,948773721
20181004;21,34;0,75259057
20181005;22,16;3,770561601
20181008;21,94;-0,997740703
20181009;20,79;-5,383935298
20181010;19,46;-6,611102511
20181011;19,87;2,084997981
20181012;20,37;2,485217367
20181015;18,58;-9,197749685
20181016;19,29;3,750109353
20181017;19,27;-0,103734449
20181018;19,74;2,409755158
20181019;19,71;-0,152091284
20181022;19;-3,6687142
20181023;19,23;1,203258043
20181024;19,61;1,956808061
20181025;19,08;-2,739897419
20181026;18,28;-4,283309999
20181029;16,68;-9,15971691
20181030;16,02;-4,037245529
20181031;16,36;2,100138953
20181101;15,62;-4,628718676
20181102;17,08;8,935604395
20181105;17,23;0,874386218
20181106;17,57;1,954085166
20181107;18,62;5,804336965
20181108;19,56;4,925039276
20181109;19,5;-0,307219904
20181112;20,5;5,001042057
20181113;20,14;-1,771699885
20181114;19,73;-2,056756726
20181115;19;-3,770134087
20181116;19,11;0,577277909
20181119;18,93;-0,946379303
20181120;19,46;2,761311154
20181121;20,49;5,157588549
20181122;20,92;2,076867695
20181123;20,21;-3,452810778
20181126;19,83;-1,898158888
20181127;19,6;-1,16663763
20181128;19,29;-1,594273932
20181129;20,02;3,714494697
20181130;20,5;2,369311226
20181203;20,63;0,632144094
20181204;20,73;0,483559936
20181205;19,67;-5,248729405
20181206;19,99;1,613751611
20181207;20,29;1,489600533
20181210;20,86;2,770529573
20181211;20,16;-3,413300637
20181212;21,47;6,295616869
20181213;22,67;3,775729396
20181214;23,72;4,527610961
20181217;24,6;3,642786881
20181218;24,33;-1,103628614
20181219;24,62;1,184896396
20181220;24,47;-0,61112433
20181221;24,92;1,822281646
20181224;25,18;1,03793347
20181227;25,01;-0,677428373
20181228;24,98;-0,120024019
20181231;25,01;0,120024019
20190102;25,31;1,192382967
20190103;23,32;-8,188821307
20190104;23,73;1,742870897
20190107;22,25;-6,439806184
20190108;22,84;2,617137618
20190109;22,03;-3,610822397
20190110;22,11;0,362483406
20190111;22,74;2,809549345
20190114;22,55;-0,839042237
20190115;22,62;0,309940474
20190116;23,4;3,390155168
20190117;23,67;1,147240116
20190118;24,86;4,905166256
20190121;24,47;-1,581220863
20190122;25,21;2,979286375
20190123;24,72;-1,962810861
20190124;24,07;-2,664638079
20190125;23,93;-0,583334987
20190128;22,77;-4,968902184
20190129;23,39;2,686470052
20190130;23,06;-1,420906576
20190131;22,3;-3,351283637
20190201;21,99;-1,39988739
20190204;23,06;4,751171027
20190205;23,17;0,47588236
20190206;23,7;2,26167097
20190207;23,48;-0,932605318
20190208;22,37;-4,842821946
20190211;22,4;0,134018336
20190212;20,7;-7,892725859
20190213;20,94;1,152750517
20190214;19,78;-5,698987925
20190215;20,42;3,184348654
20190218;20,01;-2,028266414
20190219;20,21;0,994538282
20190220;20,48;1,327126876
20190221;18,8;-8,559193034
20190222;18,94;0,741921792
20190225;19,24;1,571535748
20190226;19,66;2,159466948
20190227;21,27;7,871151449
20190228;21,69;1,955369563
20190301;22,28;2,683809022
20190304;23,13;3,744106118
20190305;22,94;-0,824836454
20190306;22,13;-3,594795764
20190307;23,27;5,023082325
20190308;23,02;-1,080157402
20190311;22,28;-3,267398823
20190312;22,33;0,224165079
20190313;22,28;-0,224165079
20190314;22,74;2,043607326
20190315;22,47;-1,194440213
20190318;21,82;-2,935410579
20190319;21,12;-3,260652157
20190320;21,64;2,432299514
20190321;20,94;-3,288224854
20190322;20,67;-1,297783175
20190325;20,94;1,297783175
20190326;21,54;2,825046629
20190327;21,85;1,428924981
20190328;22,26;1,859042431
20190329;21,54;-3,287967412
20190401;21,91;1,703148188
20190402;22,01;0,455374193
20190403;23,16;5,092975717
20190404;24,44;5,37944816
20190405;24,6;0,652530863
20190408;24,31;-1,185865461
20190409;25,53;4,896644293
20190410;26,13;2,322984828
20190411;27,32;4,453495517
20190412;26,58;-2,745998142
20190415;26,81;0,861589896
20190416;27;0,706191376
20190417;27,46;1,689353434
20190418;26,89;-2,097593006
20190423;27,53;2,352184887
20190424;27,4;-0,473330576
20190425;27,28;-0,438918042
20190426;25,85;-5,384323202
20190429;26,38;2,029554633
20190430;26,29;-0,341750855
20190501;25,78;-1,958964123
20190502;24,7;-4,279575388
20190503;25,2;2,004075088
20190506;25,33;0,51454695
20190507;26,4;4,137454614
20190508;26,91;1,913395459
20190509;26,5;-1,535323175
20190510;25,62;-3,377143652
20190513;25,03;-2,329819102
20190514;25,89;3,378168832
20190515;25,97;0,308523191
20190516;25,57;-1,552223637
20190517;25;-2,254396443
20190520;25,2;0,796816965
20190521;25,38;0,711746777
20190522;26,37;3,826553808
20190523;26,06;-1,182542867
20190524;25,47;-2,290028271
20190527;25,59;0,470036118
20190528;25,48;-0,430781947
20190529;25,53;0,196040055
