;Returns;Returns;;
Date;Front December;1 month;2 months;3 months
20140425;-11,95176415;-0,682099866;-0,748588488;-0,779713165
20140428;2,69765877;-1,34131547;-1,374750627;-1,372297845
20140429;3,731776301;0,792265775;0,740469877;0,697774613
20140430;0;-0,838521384;-0,842714623;-0,837915712
20140501;0;-0,287263321;-0,298035053;-0,262123348
20140502;-4,112729142;0,767279013;0,706388289;0,654024568
20140505;0,570886422;-0,804405429;-0,790370938;-0,785344351
20140506;0,189573516;-0,589861736;-0,555321677;-0,549399885
20140507;-1,912104145;1,046249619;1,079569274;1,095797853
20140508;0,192864091;-0,111576023;-0,149504793;-0,141023856
20140509;2,097312338;-0,195558101;-0,243423021;-0,263777826
20140512;1,125715452;0,474265082;0,495582855;0,508092926
20140513;-0,373832211;0,693387884;0,62299704;0,598860216
20140514;-3,428907348;0,706911367;0,637562797;0,586020932
20140515;-6,609011183;-0,20146527;-0,175155611;-0,157794621
20140516;0,413223728;0,603182235;0,515370182;0,454146014
20140519;-2,08340869;-0,346842261;-0,321794973;-0,314902548
20140520;2,904768544;0,292157608;0,294253086;0,305654848
20140521;5,568038503;0,780970188;0,759207854;0,773840803
20140522;0,770716724;-0,172015795;-0,164158724;-0,165319656
20140523;-0,770716724;0,162969706;0,218818468;0,247877106
20140526;-0,581960905;-0,199221292;-0,19143996;-0,201927558
20140527;1,544432243;-0,272306604;-0,246676842;-0,220750642
20140528;0,573067471;-0,191056784;-0,192281339;-0,156660402
20140529;0;0,145600171;0,073293636;0,009222115
20140530;-2,898753687;-0,510530783;-0,468169947;-0,462150744
20140602;1,749315745;-0,531526178;-0,479617226;-0,408466962
20140603;5,437140378;-0,009189065;-0,027740534;-0,037216227
20140604;-0,732604009;-0,386705205;-0,379893901;-0,391608892
20140605;2,540971553;0,359132943;0,361395936;0,372995584
20140606;-1,808367543;-0,165593414;-0,23151374;-0,260950754
20140609;1,628995298;1,262596828;1,188899309;1,1597291
20140610;-0,72072384;-0,266042999;-0,212382923;-0,185683834
20140611;-2,378886196;0,467397634;0,470328713;0,482062675
20140612;3,45803336;2,750522823;2,677961509;2,565530767
20140613;2,12397365;0,035574529;0,035823035;0,036049027
20140616;-0,526779093;0,425910138;0,509088761;0,575024046
20140617;1,224862208;0,450550698;0,506510169;0,536098496
20140618;-0,873367997;0,711434207;0,680184593;0,657254342
20140619;-1,948688767;0,697717814;0,693076424;0,661757389
20140620;1,948688767;-0,217514333;-0,12247399;-0,070379171
20140623;2,4264622;-0,602806176;-0,456221181;-0,405644295
20140624;-0,859850526;0,297489064;0,272228489;0,326408476
20140625;-0,693243678;-0,402696859;-0,45706329;-0,5121424
20140626;0;-0,69539473;-0,689535971;-0,666165807
20140627;1,038071605;0,079466694;0,106392421;0,106885198
20140630;0,856903273;-0,83311658;-0,69358272;-0,580332864
20140701;3,190866845;-0,062319165;0,026765401;0,107392171
20140702;0,986850114;-0,939478122;-0,806094826;-0,718135941
20140703;-1,317976244;-0,215982805;-0,288184637;-0,333890127
20140704;-5,80367626;-0,324851396;-0,289017542;-0,316871389
20140707;-1,952147175;-0,362188009;-0,344296797;-0,308782372
20140708;3,348330413;-1,021720255;-0,904570104;-0,833300001
20140709;1,034491984;-0,542455245;-0,496872572;-0,414651596
20140710;-2,255082552;0,496598409;0,597785382;0,644272822
20140711;1,047129987;-1,618382759;-1,357048289;-1,218401633
20140714;2,40148762;0,418663681;0,556123409;0,638743204
20140715;1,011813017;-0,773572057;-0,835349205;-0,899111586
20140716;1,6639319;0,270964894;0,149017444;0,065155678
20140717;1,798903784;0,669583084;0,510560404;0,427112998
20140718;-2,46115786;-0,60428762;-0,482644338;-0,408504885
20140721;0,991743666;0,409455253;0,55669099;0,639868646
20140722;1,793039072;-0,32556654;-0,426518959;-0,472551262
20140723;0;0,650076584;0,592923731;0,601881534
20140724;-1,957648163;-0,892614016;-0,741705607;-0,685505232
20140725;1,309347675;1,225300766;1,147310883;1,100080426
20140728;0,970881413;-0,759403538;-0,766499574;-0,756740414
20140729;-2,61026239;0,13934695;0,166728457;0,222078374
20140730;1,639380978;-1,129639049;-0,98587108;-0,909941283
20140731;1,292425098;-0,46111219;-0,430873653;-0,383160134
20140801;0,958473791;-1,11923771;-0,962090047;-0,789626212
20140804;-0,637960696;0,542212981;0,444466191;0,348580126
20140805;-0,4811557;-0,69119245;-0,632107393;-0,612025826
20140806;0,160642605;0,01900057;0,0567698;0,113271675
20140807;-4,430585172;0,766504817;0,763254589;0,714423042
20140808;0,502093105;-0,434577916;-0,470456269;-0,488263881
20140811;2,636066969;-0,217999233;-0,094357433;0,028233966
20140812;-0,325733187;-1,433510786;-1,301742929;-1,211791786
20140813;1,93867138;1,119896844;1,046532242;0,995127389
20140814;0;-2,887276311;-2,821955179;-2,753520041
20140815;2,371652662;1,420257336;1,372930779;1,309725964
20140818;-0,626961301;-1,881789063;-1,782647478;-1,717691561
20140819;1,560094044;-0,039377831;0;0,077836159
20140820;-0,310077768;0,706439359;0,633376052;0,591516876
20140821;-1,092907053;0,341613723;0,397460656;0,405249493
20140822;0,156862777;-0,331837119;-0,310077768;-0,250675025
20140825;-0,471328445;0,3513227;0,310077768;0,289184701
20140826;-0,473560475;-0,146234489;-0,096796058;-0,077034188
20140827;0,94488892;0,214404136;0,212827787;0,221313538
20140828;1,246122044;-0,253436143;-0,348499869;-0,443117958
20140829;-0,777004686;0,709947062;0,628355299;0,5679919
20140901;0,155884677;-0,38838771;-0,46363456;-0,471494739
20140902;-0,155884677;-2,281616723;-2,125043412;-1,952940378
20140903;-1,098050248;2,330012407;2,279245447;2,231585766
20140904;-3,36840185;-1,01148499;-1,016318093;-1,022286847
20140905;2,417523053;-0,88365818;-0,800941965;-0,719917498
20140908;0,159109023;-0,533967451;-0,452133658;-0,391313354
20140909;-2,413632855;-0,926347577;-0,880627073;-0,816893475
20140910;-0,653597098;-1,157478576;-1,109290344;-1,053059602
20140911;0,327332534;0,080955277;0,060277277;0,03994009
20140912;-0,985229644;-0,914547579;-0,847206278;-0,781723764
20140915;-2,168558707;-0,081699351;-0,111477083;-0,140958541
20140916;-2,044364215;1,188253457;1,119245362;1,05237754
20140917;1,537178005;-0,080799924;-0,170605691;-0,219582881
20140918;1,513906122;-1,291521486;-1,212626015;-1,135519411
20140919;0,665559861;0,703761383;0,678861719;0,634666917
20140922;-0,498754151;-1,453752056;-1,352127548;-1,242879638
20140923;-5,657035149;-0,123826246;-0,122900466;-0,132268422
20140924;2,6111144;0,103199184;0,040983607;0
20140925;0;0,051559681;0,010243278;-0,010181744
20140926;1,872395127;0;0;0
20140929;-2,735213249;0,205973296;0,184199806;0,122112562
20140930;1,205871632;-2,637355133;-2,578716907;-2,544037506
20141001;-0,515022598;-0,540169719;-0,557573377;-0,56491415
20141002;-2,087032273;-0,789000788;-0,836913619;-0,863981773
20141003;-0,175901541;-1,195297707;-1,198644488;-1,192264496
20141006;0;0,518639736;0,483326219;0,523365681
20141007;0,876429799;-0,81764845;-0,845150791;-0,862303741
20141008;5,434274132;-0,846175585;-0,874027684;-0,869804141
20141009;1,150382448;-1,559100532;-1,605977598;-1,609080162
20141010;-1,315808458;0,232108421;0,296915597;0,317338998
20141013;0,330578813;-1,300090538;-1,148549346;-1,043334927
20141014;0,32948959;-4,576934279;-4,672631736;-4,689860036
20141015;1,144738584;-1,521883912;-1,548236415;-1,574284743
20141016;0,970881413;2,000772873;1,977944991;1,955369563
20141017;-1,2966146;0,395395328;0,381701927;0,402600187
20141020;0,162999221;-0,885993205;-0,892914844;-0,899452558
20141021;0,649352931;0,955606852;0,846725467;0,750104492
20141022;0,805806133;-1,766851088;-1,747685168;-1,669410437
20141023;1,750243565;2,471852563;2,472701291;2,436750857
20141024;1,098050248;-0,809440127;-0,81745893;-0,76734042
20141027;-1,889820022;-0,348918707;-0,312626897;-0,287836247
20141028;-2,088429317;0,23274769;0,301065535;0,356793841
20141029;4,134134016;1,259040599;1,263803586;1,2445214
20141030;0;-1,015237146;-1,021295239;-1,03793347
20141031;-1,09633048;-0,441604436;-0,416089366;-0,402091414
20141103;3,557993243;-1,265839687;-1,211853563;-1,169468548
20141104;-1,377221462;-2,276598204;-2,261580489;-2,235710841
20141105;2,435432395;0,167765168;0,190430907;0,165582533
20141106;-0,301205047;-0,071864897;-0,023784041;0,04725898
20141107;1,941808586;0,609211703;0,569261499;0,565372531
20141110;-0,593473552;-1,222157556;-1,177673755;-1,145839718
20141111;1,183445765;-0,677394631;-0,624176795;-0,559958573
20141112;0,732604009;-1,553453048;-1,516559245;-1,492565022
20141113;-0,87977107;-4,578064407;-4,59031376;-4,578111356
20141114;-2,535557162;2,447540913;2,427733343;2,371057573
20141117;4,142604165;-0,126008081;-0,137508616;-0,173718867
20141118;1,724180643;-1,064783796;-1,09428172;-1,073802302
20141119;0,284495213;-0,472632929;-0,63435889;-0,667550813
20141120;-1,142869582;1,562631047;1,478139477;1,405469239
20141121;0,573067471;1,290017263;1,382424407;1,447418106
20141124;0,711746777;-0,849792667;-0,869570697;-0,851068967
20141125;0,98801086;-1,70879419;-1,749462528;-1,774602931
20141126;0,978344631;-0,743212032;-0,739139341;-0,772106867
20141127;-1,400583119;-6,880914927;-6,86914149;-6,83577492
20141128;-0,707717037;-3,405359524;-3,357562722;-3,26356397
20141201;0,425230974;3,350232731;3,289036713;3,19551361
20141202;-3,161182763;-2,795820905;-2,794371017;-2,704732284
20141203;0,582243275;-0,882819346;-0,735817668;-0,561089984
20141204;-0,728335339;-0,401261645;-0,46978519;-0,493549616
20141205;-2,666824708;-0,82186318;-0,84545893;-0,794781362
20141208;0;-4,259108897;-4,187785947;-4,130895642
20141209;1,194044037;0,866582444;0,798702663;0,732282124
20141210;-2,817087697;-4,037579834;-3,997527;-3,928492067
20141211;2,670781891;-0,886820281;-0,862339806;-0,838227875
20141212;-1,17821687;-2,917600319;-2,839183726;-2,76200645
20141215;3,350641189;-1,524024309;-1,668577137;-1,713783614
20141216;0,286123228;-1,979935986;-1,960526771;-1,93929801
20141217;0,995033085;1,930912372;1,831014044;1,763086511
20141218;0,704724552;-3,171706292;-3,042747685;-2,911958494
20141219;0,560225555;3,498077339;3,55979521;3,535312227
20141222;0,418119076;-2,090783214;-1,90357981;-1,752033886
20141223;2,064767089;2,594562617;2,530138209;2,482311778
20141224;1,621657159;-2,378525973;-2,316831048;-2,239377008
20141229;-1,621657159;-2,676372137;-2,62464595;-2,537239165
20141230;-0,546449447;0,034548282;0,119260599;0,151044755
20141231;0,546449447;-0,989333766;-0,889350825;-0,740619443
20150102;-3,465350208;-1,600034135;-1,645486161;-1,652367039
20150105;-1,42047843;-6,045847114;-5,547505;-5,254160978
20150106;-1,877311451;-3,858073722;-3,838665089;-3,762893219
20150107;0,14566645;0,076701825;0,075159718;0
20150108;0,435730537;-0,268714173;-0,112760771;0
20150109;-1,459879942;-1,412972313;-1,191728849;-0,962613875
20150112;0;-5,201172209;-4,854281132;-4,547535174
20150113;8,185102643;-1,823506806;-1,793860458;-1,727904761
20150114;-1,777216975;4,177511607;3,869649136;3,617664045
20150115;-0,553251757;-3,240882842;-3,079611602;-2,9268491
20150116;0,138600161;3,860698882;3,78150569;3,706988153
20150119;1,101939525;-2,686758925;-2,657898364;-2,630972684
20150120;-0,687287929;-1,755699337;-1,933984533;-2,024639183
20150121;2,182897044;2,143969979;2,013761163;1,829859223
20150122;-8,004270767;-1,045627159;-0,941419071;-0,861567891
20150123;0,583092031;0,554928975;0,501857924;0,54912866
20150126;0,724116126;-1,299657283;-1,127680093;-0,982712311
20150127;-0,289017542;2,946203273;2,716907025;2,535237187
20150128;1,579358026;-2,304578387;-2,292535367;-2,239408158
20150129;1,414450739;1,352479632;1,122931391;0,979823634
20150130;0,420463128;7,563337032;7,30391773;7,003237262
20150202;0,696866932;3,267415219;3,264033035;3,220314049
20150203;-0,97697916;5,611271254;5,683942185;5,647351581
20150204;-1,840108537;-6,694745263;-6,729939098;-6,673727606
20150205;0,995033085;4,353618075;4,17207928;3,992511432
20150206;-0,709726187;2,150996632;2,014010755;1,963170173
20150209;-0,428266179;0,929918876;1,1016127;1,315260782
20150210;2,681882681;-3,328703246;-3,150406064;-3,056493177
20150211;1,79438907;-2,768892171;-2,661294092;-2,54337209
20150212;2,165172538;5,834988306;5,436213584;5,121601165
20150213;3,162318843;3,709034421;3,327659832;3,037109788
20150216;0,129617646;-0,195249004;-0,385790544;-0,5077764
20150217;-2,359218202;1,823660643;1,756111541;1,73478566
20150218;0,264900817;-3,250733168;-3,085573405;-2,918988969
20150219;-2,004075088;-0,530065843;-0,605715202;-0,613597921
20150220;-0,40568007;0,016607158;-0,213692857;-0,356969388
20150223;5,020869558;-2,21634324;-1,86020976;-1,60580216
20150224;-3,141619623;-0,408302711;-0,352674813;-0,314335605
20150225;-0,935210557;4,939070142;4,779627172;4,645975924
20150226;-4,530630697;-2,597121645;-2,665524298;-2,644596786
20150227;0,420463128;4,126818971;3,940441965;3,83957956
20150302;-2,120220765;-4,979738265;-4,800662324;-4,556779048
20150303;-3,19330471;2,45533237;2,607346193;2,53587036
20150304;4,329680575;-0,773220929;-0,926911263;-1,009866721
20150305;-4,035129552;-0,115673813;-0,409266348;-0,565475293
20150306;0,732604009;-1,247832513;-1,287784018;-1,206208593
20150309;-1,767350862;-2,029496344;-1,844761354;-1,703506009
20150310;2,058896258;-3,724760548;-3,812449634;-3,65221058
20150311;-0,877198607;1,760394044;1,664274495;1,587334916
20150312;-5,276280237;-1,042037911;-1,077762549;-1,094932189
20150313;0,771013843;-4,043653577;-3,964736074;-3,867885457
20150316;0,459770925;-1,964266918;-1,641895252;-1,489917593
20150317;3,603993648;-0,800376539;-0,748656834;-0,80739651
20150318;0,147383962;4,387470272;4,357480031;4,215419988
20150319;-1,036278704;-2,682778259;-2,631262914;-2,624822607
20150320;5,359718601;1,621903435;1,643774728;1,600597006
20150323;0;1,078759113;0,969939709;0,920544929
20150324;-0,141143284;-1,459091003;-1,360565206;-1,34019933
20150325;-0,993620666;2,455540529;2,164624773;2,029381934
20150326;-0,28571448;4,686601552;4,377029026;4,186540602
20150327;-2,608843608;-4,810616095;-4,655969235;-4,513310177
20150330;1,746769304;-0,212954828;0;0,120513056
20150331;0,575541157;-2,118571158;-1,885684564;-1,805604609
20150401;3,107594696;3,547292877;3,461884165;3,393075003
20150402;0;-3,838043581;-3,675597515;-3,603527554
20150407;-0,557881503;1,672108571;1,456702192;1,338531098
20150408;0,139762427;-6,194740833;-5,940985131;-5,76026823
20150409;-1,548236415;1,748601993;1,723883407;1,684142893
20150410;-0,997870005;2,160577871;2,113886102;2,020608113
20150413;-2,026118514;0,152555331;0,150489118;0,132165887
20150414;0;1,295769076;1,327820339;1,279545016
20150415;0,728335339;5,702836396;5,579263777;5,486474128
20150416;0,289855275;1,036929951;0,977585565;0,921523953
20150417;-0,435098583;-0,831834036;-0,806205917;-0,751940933
20150420;4,128700267;0;-0,015567837;-0,01540476
20150421;-0,699792919;-2,182831829;-2,140128887;-2,054546977
20150422;0;1,041592623;0,965579326;0,892373828
20150423;2,35958206;3,323710865;3,147790709;3,009130939
20150424;0,410678195;0,660879989;0,699729049;0,708314317
20150427;-1,791915624;-0,691725147;-0,577684793;-0,511895126
20150428;2,743656323;-0,293504497;-0,366580524;-0,393224947
20150429;1,477528558;1,839414216;1,804583052;1,757461681
20150430;-0,937716181;1,417607815;1,358331206;1,228280333
20150501;1,204027923;-0,480337159;-0,326700617;-0,29459441
20150504;1,321023174;-0,015047777;0;0,073730004
20150505;-0,394477829;1,597406513;1,535085495;1,492346643
20150506;-0,263852396;0,369576886;0,29252617;0,232085976
20150507;-1,32980683;-3,345897588;-3,326216064;-3,329221888
20150508;1,32980683;-0,22913017;-0,105748178;-0,059934074
20150511;1,18189163;-0,736764653;-0,819552318;-0,797536392
20150512;-0,392413846;2,959918595;2,646771045;2,476999215
20150513;0,653170186;-0,163386594;-0,132733594;-0,161136781
20150514;-1,178795575;-0,850941912;-0,755503186;-0,676672191
20150515;0,394477829;0,164781702;0,059461872;0
20150518;0,13114756;-0,811546384;-0,805733992;-0,844887558
20150519;-3,060784509;-3,454177156;-3,351417999;-3,314217228
20150520;-0,27063616;1,565316734;1,491532225;1,420847369
20150521;-0,679812271;2,295456871;2,323230149;2,294469705
20150522;0,136332673;-1,773983297;-1,699416791;-1,599077636
20150525;0,678889233;0,229200192;0,212121292;0,225716746
20150526;-1,774790612;-2,78569545;-2,69996459;-2,681044056
20150527;-0,691087754;-2,639682602;-2,599185462;-2,53296844
20150528;0,138600161;0,834407922;0,794790386;0,757220845
20150529;1,920497984;4,652001563;4,610251817;4,576965918
20150601;-1,092907053;-1,042634407;-0,957090481;-0,965462319
20150602;2,710192978;0,935804942;1,04776602;1,115477349
20150603;0,533334598;-2,614426888;-2,539527632;-2,396959416
20150604;-1,204027923;-2,813505137;-2,908324134;-2,88159491
20150605;0,134499012;2,042515557;2,068113807;2,064508733
20150608;0,536194314;-0,984134927;-1,210421129;-1,261797253
20150609;1,591545531;3,433746452;3,4660397;3,451274595
20150610;0,262812241;1,380587808;1,458343518;1,477528558
20150611;-1,055418768;-0,877729606;-0,884497184;-0,877916508
20150612;1,317542116;-1,763443689;-1,731513491;-1,718462548
20150615;-1,185003992;-1,073188619;-0,938974035;-0,809102956
20150616;-1,333353087;-0,391696545;-0,263259928;-0,092010434
20150617;0,668898815;0,2665205;0,278724244;0,275777714
20150618;-0,267022856;0,608758611;0,493599645;0,44271502
20150619;-0,536194314;-1,948521736;-1,895055158;-1,844787136
20150622;0,80321717;0,506490478;0,51615036;0,510718436
20150623;0,266311742;1,737268827;1,594090863;1,486275731
20150624;-0,133067219;-1,50073162;-1,5005309;-1,501713786
20150625;1,32277061;-0,457811203;-0,625392908;-0,697190832
20150626;-0,791560861;0,094891672;0,125391866;0,139827569
20150629;-2,412985706;-1,995755552;-1,961467504;-1,928110518
20150630;1,213770801;2,516056292;2,430291616;2,330962008
20150701;0,534760633;-2,516056292;-2,638175276;-2,679781135
20150702;-0,534760633;0,096711806;0,15994885;0,14284583
20150703;-0,134138182;-2,859905673;-2,803846262;-2,716990535
20150706;-0,808629743;-6,471537143;-6,467002222;-6,410402189
20150707;1,076726418;0,546786793;0,576975112;0,554498042
20150708;-0,133958493;0,351185611;0,052287583;-0,051853774
20150709;0,401338331;2,697725418;2,56314023;2,408520216
20150710;1,720757217;0,204533905;0,203596949;0,286509002
20150713;2,3347364;-1,509721589;-1,451156494;-1,372553955
20150714;-0,772204609;1,134422616;0,907307431;0,832559392
20150715;0,386847678;-2,694463524;-2,814187086;-2,874103109
20150716;-1,2953549;-0,350754481;-0,261392499;-0,241838086
20150717;1,037622799;0,315734344;0,278794396;0,259089876
20150720;3,049791641;-0,791212919;-0,821180469;-0,796678963
20150721;-0,250626698;0,686078863;0,786373646;0,848416482
20150722;0;-1,608234715;-1,685137296;-1,704092706
20150723;1,494423827;-1,544016311;-1,498155362;-1,448532658
20150724;-0,869030919;-1,18301498;-1,138532223;-1,127326961
20150727;0,124610608;-2,127936708;-2,000984615;-1,925931622
20150728;0;-0,318441779;-0,129882197;-0,018346941
20150729;0,496895432;0,14998128;0,333642571;0,457666703
20150730;-2,255734742;-0,131221314;-0,11109055;-0,091365927
20150731;-0,126823099;-2,084988341;-2,115589527;-2,124791253
20150803;1,010109599;-5,289741905;-5,164190865;-4,977103723
20150804;-0,630121808;0,944635705;0,872848231;0,937690012
20150805;-0,888894742;-0,803378492;-0,952577157;-1,055521919
20150806;0,127469743;-0,141257212;-0,119712704;-0,098299428
20150807;-0,767267191;-1,854735732;-1,711508605;-1,606062082
20150810;1,781217576;3,636029704;3,55114114;3,476732377
20150811;2,121102603;-2,470253131;-2,601159261;-2,541681298
20150812;1,227009259;0,941042083;0,887142339;0,854208261
20150813;0;-1,102105134;-1,025852358;-0,912716308
20150814;1,572930191;-0,890513879;-0,756373033;-0,685135302
20150817;-0,965025583;-0,919030261;-0,943497915;-0,927485682
20150818;0,362976805;0,14351617;0;-0,09917684
20150819;0,841857047;-3,438913423;-3,384591344;-3,349788584
20150820;0,239234564;-1,151644206;-1,217479354;-1,259696575
20150821;-1,930096104;-2,519681518;-2,458702154;-2,418879107
20150824;-0,366077285;-6,286811765;-6,044877148;-5,87501821
20150825;0,973243692;1,210724917;1,302131476;1,323334328
20150826;-1,832671941;-0,162130898;-0,295488339;-0,446628701
20150827;-0,74257767;9,754143086;9,607556776;9,474030964
20150828;0,865806274;5,103043394;5,040373425;5,061105846
20150831;-0,493828164;7,873546769;7,807459053;7,689652709
20150901;-0,745345065;-8,857391669;-8,795414134;-8,662044657
20150902;1,362250168;1,878927952;1,829859223;1,781956894
20150903;0,613122705;0,355801917;0,466836094;0,497894556
20150904;-0,982808894;-2,133892914;-2,019082606;-1,967656074
20150907;-0,123533061;-4,07296115;-4,040953834;-3,974296133
20150908;1,958446928;3,891381356;3,862577015;3,779288271
20150909;0,362976805;-3,821348402;-3,65773234;-3,521490629
20150910;0,120700075;2,704241233;2,676947703;2,633282434
20150911;-0,241546011;-1,638220478;-1,669686971;-1,622872649
20150914;-0,363416511;-3,5069472;-3,342475409;-3,225116774
20150915;-0,730819331;0,841224729;0,681609579;0,588654902
20150916;0,730819331;4,103139668;3,915737391;3,792770689
20150917;0;-1,355884376;-1,315021939;-1,333876191
20150918;-1,467018975;-3,335368728;-3,323784401;-3,271741891
20150921;-1,61393944;3,008837826;2,982247153;2,935474143
20150922;0,499376818;0,326530902;0,361591394;0,375754422
20150923;0,620734457;-2,747255292;-2,82682778;-2,822727696
20150924;-0,870111145;0,875735372;0,780772407;0,687983288
20150925;-0,12492194;0,888711026;0,835631073;0,803378492
20150928;-1,005033585;-2,626792682;-2,590605401;-2,614395534
20150929;0,754720564;1,862563;1,754974329;1,649563928
20150930;2,107951579;0,289855275;0,388112018;0,403145073
20151001;0,245098162;-1,415805452;-1,375368083;-1,316208128
20151002;-0,245098162;0,9183951;0,843886865;0,832238641
20151005;0,733499621;2,30036843;2,189424573;2,100287224
20151006;0,12172856;5,279470478;5,044071528;4,886556758
20151007;-1,347234094;-1,304950393;-1,309192402;-1,293727616
20151008;0,246305543;3,062531306;2,991475066;2,883116091
20151009;2,67006153;-0,884378706;-0,78154473;-0,699174881
20151012;-0,600602406;-5,158180998;-4,979010351;-4,822717644
20151013;0,360794138;-1,120684132;-1,046096582;-0,953964209
20151014;1,311885243;0;0,019839302;0,058668233
20151015;-0,118553659;0,080466711;-0,03968254;-0,156525174
20151016;-0,475625153;1,457257049;1,418743009;1,380673366
20151019;-0,477898162;-3,735167216;-3,585327254;-3,458104887
20151020;1,42689698;0,205507676;0,182352396;0,239616728
20151021;-0,236406729;-1,781322992;-1,715027744;-1,689501168
20151022;0,354400843;0,479517233;0,554473132;0,586511945
20151023;1,753405529;-0,187363436;-0,328205423;-0,363636764
20151026;0,347021748;-0,942119394;-0,866699606;-0,812847394
20151027;-0,579040413;-1,547460662;-1,461403879;-1,417880529
20151028;-0,465658583;4,67433307;4,68354233;4,669873236
20151029;1,275379606;-0,510987315;-0,482801179;-0,45531109
20151030;-0,461894586;1,54537439;1,4414664;1,39889977
20151102;-0,464037956;-1,565868293;-1,401143819;-1,299742598
20151103;-1,759576189;3,523972813;3,427774913;3,314143465
20151104;-0,593473552;-3,955317839;-3,932979585;-3,930508872
20151105;0,829880281;-1,242766616;-1,202500988;-1,163503597
20151106;-0,710903468;-1,174017677;-1,237894908;-1,218041856
20151109;-1,075921915;-0,48620749;-0,520346683;-0,49140148
20151110;1,432005377;0,528374895;0,37492233;0,348325319
20151112;-0,832842411;-6,240635369;-6,006229274;-5,903625939
20151113;0,238663598;-1,60610189;-1,620355136;-1,575515486
20151116;1,654884102;0,20217911;0,330578813;0,499078827
20151117;0,933495694;-2,246775549;-2,247285585;-2,276805881
20151118;-0,349040494;1,29975607;1,207798176;1,188655862
20151119;0,58105916;0,090579716;0,044454324;-0,021884232
20151120;-1,400256251;1,080604842;0,951019;0,849956081
20151123;0,585824757;0,379931176;0,263794393;0,26007817
20151124;1,045913079;2,836913723;2,856718823;2,838129254
20151125;-0,347423627;0,108354112;0,063986352;-0,042087543
20151126;-0,465117118;-1,549741809;-1,525435101;-1,527071032
20151127;0;-1,328628933;-1,483124241;-1,529048849
20151130;0;-0,558847995;-0,595043078;-0,675016172
20151201;-0,233372335;-0,381808437;-0,332115881;-0,328263781
20151202;-0,938974035;-4,487121064;-4,374635204;-4,116912476
20151203;1,288828619;3,127788851;2,900077656;2,726315076
20151204;-0,818239515;-1,934652695;-2,115397885;-2,088790148
20151207;-1,299486686;-5,423519403;-5,456542965;-5,289526491
20151208;0;-1,160650145;-1,46737776;-1,397613111
20151209;-0,117855052;-0,617819832;-0,559680254;-0,571566214
20151210;-0,591367779;-0,521934825;-0,415699339;-0,35889499
20151211;-3,5006592;-4,615223118;-4,485281422;-4,260130106
20151214;0,122774724;-0,418410652;-0,539638981;-0,677628393
20151215;1,340666028;1,482664695;1,330964106;1,300994082
20151216;-0,729043326;-3,521120454;-3,466461924;-3,387583779
20151217;-0,734397426;-0,886506813;-0,978714333;-0,955956124
20151218;-0,122925645;-0,486882217;-0,666758038;-0,781864812
20151221;1,586366397;-1,447519471;-1,509869611;-1,502598457
20151222;0,72376673;-0,662436869;-0,654131523;-0,639490589
20151223;-0,361228569;3,403077807;3,545899287;3,493460962
20151228;1,079794535;-2,000607411;-2,026195684;-1,954969078
20151229;-0,478469812;3,144997812;2,893367062;2,700761399
20151230;-0,722024797;-3,582874811;-3,596072657;-3,440526992
20160104;-2,074510027;2,063048196;1,960583815;1,995340549
20160105;-0,618431161;-2,172817691;-1,906353879;-1,836358004
20160106;-3,150859267;-6,322015319;-6,029372608;-5,696057937
20160107;-2,725671656;-1,571627226;-1,558767568;-1,54571115
20160108;-1,859283308;-0,470450735;-0,400687428;-0,306449606
20160111;-3,96497596;-6,232072487;-6,089351371;-5,978791838
20160112;-0,279329791;-2,960585479;-3,063832406;-3,098458121
20160113;1,939118931;-2,188557056;-2,16018565;-2,161912489
20160114;-2,219231159;1,962129659;1,845423036;1,579713817
20160115;-5,922307989;-6,488400395;-6,613710799;-6,67125688
20160118;0,593473552;-1,35677851;-1,561470965;-1,756466035
20160119;1,468455168;0,732859675;0,817721763;1,03110842
20160120;-7,567906439;-3,107594696;-2,926702262;-2,81897861
20160121;-2,386748141;4,796998779;4,00669926;3,577182341
20160122;2,386748141;9,546556789;9,747451786;9,724888744
20160125;-7,338254593;-5,361845795;-4,770974925;-4,479042648
20160126;3,164293976;4,173960617;3,945408395;3,731319708
20160127;-2,826455817;4,090795951;4,174621455;4,197224289
20160128;2,662386871;2,531780798;2,530341111;2,474754406
20160129;-0,328947665;3,362373531;3,313389794;3,375506104
20160201;-6,11395814;-4,984657082;-4,98363386;-4,813981807
20160202;2,251177317;-4,540803954;-4,555532199;-4,502184829
20160203;-3,484673133;6,850375433;6,590075392;6,21493388
20160204;-0,35524016;-1,669103497;-1,692565088;-1,601359454
20160205;-0,893660997;-1,167555587;-1,115731786;-1,09137784
20160208;-5,916697734;-3,525910505;-3,394123343;-3,144014317
20160209;-5,480823649;-8,105700941;-8,118423198;-8,006690464
20160210;-1,622753662;1,700498792;1,664571084;1,529606848
20160211;-2,904768544;-2,561716437;-2,312241742;-2,097431717
20160212;6,519619956;10,41621932;9,92012353;9,499377417
20160215;-5,264373349;0,089887647;0,058823531;-0,028772839
20160216;-2,31345754;-3,691131239;-3,500731443;-3,365350504
20160217;8,167803101;6,961418247;6,740818169;6,537522458
20160218;3,089048702;-0,639723031;-0,714186724;-0,839870558
20160219;-1,725833823;-3,775154786;-3,679247106;-3,519173049
20160222;4,722312693;4,964091512;4,847850971;4,665237305
